username,like_counts,comment_counts,resources,taken_at
nayeonyny,1608558,4635,"[{'pk': '2984120205397601721', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/312685369_529475298860727_4818891467835688779_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=1&_nc_ohc=bJTmxM0fFiQAX9bR9w7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBTn7Zq-4wIdvzbbIQVEqNBNFkQOGJa5h-BdYvNX2FFWA&oe=640A8BC4&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2984120205405873907', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/317614389_515065647314077_6934830302113923632_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=V0vC_0NYjWwAX_-F7sV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBukTr75muHmEod8dNasfjRFKeAaYQPYbPlUf2ZPh5UNw&oe=6409FEA9&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2984120205406035477', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/317661986_502524584994711_7778155042489214180_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=U2zPOoe_D_MAX-wOn62&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCkVySRlCGrPPPGZamvB19aRDyNaZGtaiU8vafHbDpoRA&oe=640A8B80&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2984120205406085095', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317649111_1418165752042535_2756759498735650907_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=l52lLtYAIkkAX87HSd2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7wsIpA5NyHe3_1e6OYK6scsDTKGdeiPUpnK0F_UZ2IA&oe=640960B8&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2984120205556909862', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/317823083_589050976553989_7153614915757759368_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=NJ9DchgDptgAX8fPX0c&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-AZYxN02tBiJZUvyqMJTdOXt526GH-XUZLQluzVquBQ&oe=640A3C1E&_nc_sid=86f79a', ), 'media_type': 1}]",2022-12-02
nayeonyny,2688394,15303,"[{'pk': '2982985913426691492', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317499883_510866897738543_8836208470193078144_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=g37gFzogOBEAX9pGvh-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCm7SD59srkKHGO99tDkNQlCpoo9etrNFpUUyzgpb4UhA&oe=64094395&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982985913418137129', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/317509919_556586989635486_1214196935057433656_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=7-e1cQjusqoAX-qyEqb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAvMwWus-w02FKRiKqIxpkMARCl2MZHajKbQtBGpr13Lw&oe=6409833C&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982985913426649284', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317307537_910438796546395_5838853800421606420_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lhKagPE9hXUAX8GaLW3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBRDOSKLA7-Gl0ricqkWHv6kr8TFFp-B8adsiqaZZ8Vag&oe=640925C6&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982985913418334230', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317668434_168509909197701_4592335636986210035_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=sfbFTAwaJkkAX-L2kT1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBkB2EG_sih3TsFH4xb2G6K5rZy-6oknzqzadH7eNl6VQ&oe=6409DF43&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982985913426686025', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/317406041_136547492536035_4792247219532020743_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=5J5LjSaV3Y4AX8XaJgT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDkvKUN7yQtzzAfWorBt3p8VJHHnGRYMROt3ORBxwlhfA&oe=6409E787&_nc_sid=86f79a', ), 'media_type': 1}]",2022-11-30
nayeonyny,1661933,4212,"[{'pk': '2982794201033882438', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317263483_466567578932816_5478001454338547006_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=OtlqGPIKwzgAX9oVJym&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDBrgWm2rA4WDAh6Hia2lnI8rdeKxFe2v-yEjBGBbWRXg&oe=6409BC11&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982794201067535636', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317264150_826691331934820_5281678882275774940_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LuYzEk1IUKAAX_s6qIR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-xx25P5eJ81NAqC8WoLiPHQUp3fAElGUCQPjhd-pF7g&oe=6409AEB9&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2982794201034063483', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/317366690_958897205072397_6719697067452347361_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=DwzBzRoNJ8wAX9ImVdU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAsabcQKVoOFLP7AtMuioeg5sXcZVMaRZRJ6Nf25055aw&oe=6408EA12&_nc_sid=86f79a', ), 'media_type': 1}]",2022-11-30
nayeonyny,1941110,4513,"[{'pk': '2975513566486679297', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/316459055_1322030505279093_3022378567725729333_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=1&_nc_ohc=uW26PePRXmMAX9XV-kW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDgjTZZV28oM9vDwvBII0s7SoFJqgfQyl-7JjjT7USKiw&oe=640A5852&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513566620860383', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/316053073_2309503075883459_1542868778673681029_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1-f2_sse-QgAX_xuJzz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCx75OinTm9R6WyknuXV6ZePj6n3iaPYJ2YFxww2KqmRQ&oe=640AA3F7&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513566713161886', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/316215518_103452699227440_1790943195873583605_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=GvsxCPL6n1AAX8FJvjr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXiXTSuguAH0x2BNazr7DYwObN7KOakjRRV6wd-VCvkA&oe=6408FE65&_nc_sid=86f79a', ), 'media_type': 1}]",2022-11-20
nayeonyny,1627522,4157,"[{'pk': '2975513058648546867', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/315966207_1036941867702629_84461554307163692_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2BajaltffngAX_91ZNX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCSl2AlZ2BLJQ2AdiXO-kw6ADW68Psopdh6ak7PSGsAMA&oe=64095118&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513058657054294', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/316274608_522936639751743_3311111294616340319_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-7WFaZQskpIAX8NU2Dn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-newm3vDk_8DRSQK7gxySWWFV1l1cE6GToXx5p8FCtg&oe=64099F7D&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513058766018302', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/316130161_131336796385804_2307526987351714673_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=oS3X_iku-64AX9R2AG9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAjTT1LGuD5tHYa6WqFVMaIW6hxbvucID84kivwgKz4Yg&oe=64094B7B&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513058657144522', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/316030859_418323423830489_8501366007975867869_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4XRFwAOFtZwAX9DTQlV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPu42FDdsqWvFkS4AnFkXp8icvrgEv_eVmy33isTHBPA&oe=6409CF10&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2975513058657131849', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/315970523_1560983634352936_7239795129163285176_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-KDUKAUFZVIAX9IUKVY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCt8TnQ9uVQc58zLTF7I4q1kdKe3Jfj5yFT6piD2DQewg&oe=64099B7C&_nc_sid=86f79a', ), 'media_type': 1}]",2022-11-20
nayeonyny,2459287,7811,"[{'pk': '2971226063810173488', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/315666117_868614374485261_4728853721642502594_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=_4KHav90LuAAX8APTDs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAEIGKOMAfg2PCsFrJWrngqaTG1QP-rw2CafCTxwY9zaQ&oe=640A52E7&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2971226063801805528', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/315301303_1544246136092118_8409068969747887190_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=qxCnELsBJs8AX-qbnD9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBu3OXV2768Vge_jKHmpRKaHNZz_J7d4uT4f1RFcByyRg&oe=640960C9&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2971226063810169234', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/315240306_657158422793217_8563789790844612942_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ZypVoAEck54AX_Aitfu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC3lYUPveFP6sDKOk_KVTXvV_kEADbRdjDbC2HPY9vggA&oe=6409E5B8&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2971226063810069725', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/315352526_191936503362261_7483787153157231266_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=sNIjVyPvmREAX9-O9DZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCTDUh2vblhJLOtzUQ67GaE52TT_ONUoMXP0ktuN703Kg&oe=6409BDA3&_nc_sid=86f79a', ), 'media_type': 1}]",2022-11-14
nayeonyny,1738717,4251,"[{'pk': '2953000039418989858', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/312049839_668314307957021_1772409734279987300_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=j6QVaCG8QS8AX9M048s&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBLM4LvoRz-1QkOXVzbNT4MoYbIqSEv3DihH6pstLKCyA&oe=640A16E9&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2953000039427399647', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/311899869_155341753487681_2902361680552062279_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=KmvaURcEwZsAX_72IYi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB46QWhmWkUcWZXK7mLs_DKq_X6B3JZUeZOkdRZtNpcmQ&oe=6409C970&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2953000039318318412', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/311967625_1142792153332404_3600677961116457923_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=RJMOyKPRZAwAX8beDUT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDvhL-AfxsvnNBo8KHUKWKqkPkjGAj4AdAQ1DSgC62RJg&oe=640AC0A8&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2953000039309911061', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/312179777_3358969751041188_6679893311058548292_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=R38b1-tv8U0AX9j7s-V&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCUmMf2kfUrmP44AvxCsFxt1P7xrT84xIBaokjZZX69jw&oe=640A44E1&_nc_sid=86f79a', ), 'media_type': 1}]",2022-10-20
nayeonyny,1993705,5159,"[{'pk': '2949408562889565834', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/311765841_875705533811375_7301482621670287232_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6Ll1joTx8WoAX-XqPPc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAlYhIHlqDejaUDqYyUCcwnJH7zDE3wPxDpvasMI1ItJQ&oe=64096723&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2949408563250114977', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/308878625_535273128600458_7249241873624979284_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ycA8-nXxKlgAX99qsd5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCAJeXQVeiP0MKPosqVXhBr8gT-AAEkLIATb2pBl3y5sw&oe=64091142&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2949408562897989363', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/311634537_611571677367310_2361834472218128528_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5Iq6tr0NSfYAX9qylrf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7S2jLR9ePt8rilGWPpCpwq2DjJ5x7dgPURnccIOh_Ig&oe=640A6927&_nc_sid=86f79a', ), 'media_type': 1}]",2022-10-15
nayeonyny,1913933,6168,"[{'pk': '2944958267903702728', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/311061466_498358465240003_5696200883354195325_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5QFNWm_amKUAX-QjSK-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBbeprC4XSysxSR4bRy-CjuPv17MAylV3L90ZV30aDkgg&oe=6409328A&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2944958267911841413', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/310957253_196386059416864_8790262770604596193_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_ohc=EPOiHikAiBsAX-NS1AL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDMADKnEGwsStZFTNdDb-3w20UPgNEIXLBSJpDBNA931Q&oe=640A8BCE&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2944958267912023191', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/311076496_189493736935386_8139834662179337474_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=s7-l2Xhs9DwAX88iyac&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAaJjaX7O7ifaCp31XeTLku1NeSquJrH7Lg3uysWQkpJg&oe=6409C464&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2944958267903602124', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/310775428_615266053610664_2719942981990709338_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=fjSJzIn4F_UAX9MTI5E&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBgmiKhjessHWQbO8Vl3ALZcpIqgo9h3UBW85c5nU8BKg&oe=6409ABB8&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2944958267911963805', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/310834195_624977152671039_1598266885565173077_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=CiLHJ8ttEp8AX-lcf85&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAlNtGmfzZkGdR2XOArHUzChaGRd6YtrUsLHMUOoBz8FQ&oe=640993AB&_nc_sid=86f79a', ), 'media_type': 1}]",2022-10-09
nayeonyny,1969897,5411,"[{'pk': '2943097144200241041', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/310977556_3394716434139674_3823335247736240086_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ugFbK6fCCAUAX8m-cGn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB8UVfWGNlzsvP7AJtEUUq1yO_GnLGJfxWm_ffd1hLsqw&oe=640975FE&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144208690401', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/311011769_620258149804541_8180830858191386639_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=EqRZpPNRSUYAX8-YCKu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBBJEoEbJjuWz1TP3Mfxa1qwWNe3VAGYIf_idHBm23wXA&oe=6409F92D&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144208621408', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/310697328_618750789906537_5844976009683320722_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=qkWcV7dXjwQAX-8sEph&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB2NneEkF_mdrag5mkRMeQQVxX01TXSx2d-WaUjtQsigQ&oe=640AC16F&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144561061520', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/310890273_818367602537472_1077064836179585693_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=100&_nc_ohc=k1M4kd3sG9kAX8jD3wU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD7jLrWb25UnSa1ieflOGIOqF8qdyqq-yqMMz1OJkVRcg&oe=6409F57F&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144561067730', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/311167948_2346153582220231_2624425226466360427_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=GOHnG2YnpRQAX-gMEnG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAZsp2F6MnRf3qbBPtwFRNzlTibzqBvnAvZ0tCsJfTgYA&oe=640A7B83&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144602947452', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/310675651_613527447103907_3686278177112088196_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=96r4offyBlcAX9Hdo2a&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCZpLFbQjsa2M3JSGXNmity9H25kU70u5Ll9vmSiTj5-A&oe=6409A10C&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144217002715', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/310891549_515182517282679_4815337864890902439_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=cx4HcFRz-94AX87rCSj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDRxEp9mrjq59c5GKTOGoaEoaG4exiNGwyadqyzlX7suw&oe=6409D9B4&_nc_sid=86f79a', ), 'media_type': 1}, {'pk': '2943097144217049963', 'video_url': None, 'thumbnail_url': HttpUrl('https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/311165845_672105527686805_4869624506821874299_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wn1X1dyp4GEAX_rDtJV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDI_K32BovgrHzKT3GLfb5pCB6cv8ooIXTklqkkNapHQg&oe=64093F08&_nc_sid=86f79a', ), 'media_type': 1}]",2022-10-06
